cellid,MostSensitive
2047,bulkdens
2048,bulkdens
2049,soilph
2050,soilph
2051,claypct
2052,soilph
2053,soilph
2054,soilph
2055,bulkdens
2056,bulkdens
2057,bulkdens
2058,soilph
2059,claypct
2060,claypct
2061,claypct
2062,claypct
2063,soilph
2064,soilph
2065,soilph
2066,claypct
2067,soilph
2068,soilph
2069,soilph
2070,soilph
2071,soilph
2072,claypct
2073,temp_p1
2074,temp_p1
2075,claypct
2076,bulkdens
2077,claypct
2078,claypct
2079,claypct
2080,temp_p1
2081,temp_p2
2084,soilcec
2085,claypct
2086,precip_p2
2087,precip_p2
2088,precip_p2
2089,bulkdens
2090,soilph
2091,temp_p3
2092,soilcec
2093,bulkdens
2094,bulkdens
2095,bulkdens
2096,temp_p3
2097,bulkdens
2098,precip_p2
2099,precip_p2
2100,precip_p2
2101,soiln
2102,precip_p2
2103,precip_p2
2104,soilph
2105,soilph
2106,soilph
2107,soilph
2108,soilph
2109,soilph
2110,soilph
2111,soilph
2112,soilph
2113,soilph
2114,soilph
2115,soilph
2116,soilph
2117,soilph
2118,soilph
2119,soilph
2120,soilph
2121,soilph
2122,soilph
2123,soilph
2124,soilph
2125,soilph
2126,soilph
2127,soilph
2128,soilph
2129,soilph
2130,soilph
2131,soilph
2132,soilph
2133,soilph
2134,soilph
2135,soilph
2136,precip_p2
2137,soilph
2138,soilph
2139,soilph
2140,soilph
2141,soilph
2142,soilph
2143,soilph
2144,soilph
2145,soilph
2146,soilph
2147,soilph
2148,soilph
2149,soilph
2150,soilph
2151,soilph
2152,soilph
2153,soilph
2154,soilph
2155,soilph
2156,soilph
2157,soilph
2158,soilph
2159,soilph
2160,soilph
2161,soilph
2162,soilph
2163,soilph
2164,bulkdens
2165,bulkdens
2166,soilph
2167,soilph
2168,soilph
2169,soilph
2170,soilph
2171,soilph
2172,soilph
2173,soilph
2174,soilph
2175,soilph
2176,soilph
2177,soilph
2178,soilph
2179,soilph
2180,soilph
2181,soilph
2182,soilph
2183,soilph
2184,soilph
2185,soilph
2186,soilph
2187,soilph
2188,soilph
2189,soilph
2190,soilph
2191,soilph
2192,bulkdens
2193,bulkdens
2194,bulkdens
2195,soilph
2196,soilph
2197,soilph
2198,soilph
2199,soilph
2200,bulkdens
2201,soilph
2202,soilph
2203,soilph
2204,soilph
2205,soilph
2206,soilph
2207,soilph
2208,soilph
2209,soilph
2210,soilph
2211,soilph
2212,soilph
2213,soilph
2214,soilph
2215,soilph
2216,soilph
2217,soilph
2218,soilph
2219,bulkdens
2220,bulkdens
2221,claypct
2222,claypct
2223,soilcec
2224,soilph
2225,soilph
2226,soilph
2227,soilph
2228,soilph
2229,soilph
2230,bulkdens
2231,claypct
2232,claypct
2233,claypct
2234,claypct
2235,soilph
2236,soilph
2237,soilcec
2238,bulkdens
2239,temp_p3
2240,soilph
2241,soilph
2242,claypct
2243,temp_p1
2244,claypct
2245,temp_p2
2246,temp_p2
2247,claypct
2248,soilph
2249,claypct
2250,temp_p1
2251,temp_p2
2252,elevm
2253,soilph
2254,bulkdens
2255,precip_p2
2256,bulkdens
2257,bulkdens
2258,bulkdens
2259,soilph
2260,bulkdens
2261,temp_p3
2262,temp_p3
2263,temp_p3
2264,precip_p2
2265,bulkdens
2266,bulkdens
2267,precip_p2
2268,precip_p2
2269,precip_p2
2270,soiln
2271,soilph
2272,soilph
2273,soilph
2274,soilph
2275,soilph
2276,soilph
2277,soilph
2278,soilph
2279,soilph
2280,soilph
2281,soilph
2282,soilph
2283,soilph
2284,soilph
2285,soilph
2286,soilph
2287,soilph
2288,soilph
2289,soilph
2290,soilph
2291,soilph
2292,soilph
2293,soilph
2294,soilph
2295,soilph
2296,soilph
2297,soilph
2298,soilph
2299,soilph
2300,soilph
2301,soilph
2302,soilph
2303,soilph
2304,soilph
2305,soilph
2307,soilph
2308,soilph
2309,soilph
2310,soilph
2311,soilph
2312,soilph
2313,soilph
2314,soilph
2315,soilph
2316,soilph
2317,soilph
2318,soilph
2319,soilph
2320,soilph
2321,soilph
2322,soilph
2323,soilph
2324,soilph
2325,soilph
2326,soilph
2327,soilph
2328,soilph
2329,soilph
2330,soilph
2331,soilph
2332,soilph
2333,soilph
2334,soilph
2335,soilph
2336,soilph
2337,bulkdens
2338,soilph
2339,soilph
2340,soilph
2341,soilph
2342,soilph
2343,temp_p2
2344,soilph
2345,soilph
2346,soilph
2347,soilph
2348,soilph
2349,soilph
2350,soilph
2351,soilph
2352,soilph
2353,soilph
2354,soilph
2355,soilph
2356,soilph
2357,soilph
2358,soilph
2359,soilph
2360,soilph
2361,soilph
2362,soilph
2363,soilph
2364,soilph
2365,soilph
2366,soilph
2367,soilph
2368,soilph
2369,soilph
2370,soilph
2371,soilph
2372,soilph
2373,soilph
2374,soilph
2375,soilph
2376,soilph
2377,soilph
2378,soilph
2379,soilph
2380,soilph
2381,soilph
2382,soilph
2383,soilph
2384,soilph
2385,soilph
2386,soilph
2387,soilph
2388,soilph
2389,soilph
2390,soilph
2391,claypct
2392,claypct
2393,claypct
2394,claypct
2395,soilph
2396,soilph
2397,soilph
2398,soilph
2399,soilph
2400,soilph
2401,soilph
2402,claypct
2403,claypct
2404,claypct
2405,claypct
2406,claypct
2407,claypct
2408,soilph
2409,soilph
2410,soilph
2411,soilph
2412,temp_p3
2413,soilph
2414,temp_p2
2415,soilcec
2416,claypct
2417,claypct
2418,bulkdens
2419,soilph
2420,soilph
2421,soilph
2422,claypct
2423,claypct
2424,claypct
2425,soilph
2426,soilph
2427,soilph
2428,claypct
2429,bulkdens
2430,temp_p2
2431,precip_p2
2432,temp_p2
2433,bulkdens
2434,bulkdens
2435,bulkdens
2436,bulkdens
2437,bulkdens
2438,bulkdens
2439,bulkdens
2440,precip_p2
2441,bulkdens
2442,bulkdens
2443,bulkdens
2444,precip_p2
2445,precip_p2
2446,precip_p2
2447,soilph
2448,soilph
2449,soilph
2450,soilph
2451,soilph
2452,soilph
2453,soilph
2454,soilph
2455,soilph
2456,soilph
2457,soilph
2458,soilph
2459,soilph
2460,soilph
2461,soilph
2462,soilph
2463,soilph
2464,soilph
2465,soilph
2466,soilph
2467,soilph
2468,soilph
2469,soilph
2470,soilph
2471,soilph
2472,soilph
2473,soilph
2474,soilph
2475,soilph
2476,soilph
2477,soilph
2478,soilph
2479,soilph
2480,soilph
2481,soilph
2482,soilph
2483,soilph
2484,soilph
2485,soilph
2486,soilph
2487,soilph
2488,soilph
2489,soilph
2490,soilph
2491,soilph
2492,bulkdens
2493,soilph
2494,soilph
2495,soilph
2496,soilph
2497,soilph
2498,soilph
2499,soilph
2500,soilph
2501,soilph
2502,soilph
2503,soilph
2504,soilph
2505,soilph
2506,soilph
2507,soilph
2508,soilph
2509,soilph
2510,soilph
2511,soilph
2512,bulkdens
2513,soilph
2514,soilph
2515,soilph
2516,soilph
2517,soilph
2518,temp_p2
2519,temp_p2
2520,soilph
2521,soilph
2522,soilph
2523,soilph
2524,soilph
2525,soilph
2526,soilph
2527,soilph
2528,soilph
2529,soilph
2530,soilph
2531,soilph
2532,soilph
2533,soilph
2534,soilph
2535,soilph
2536,soilph
2537,soilph
2538,soilph
2539,soilph
2540,soilph
2541,soilph
2542,soilph
2543,soilph
2544,soilph
2545,bulkdens
2546,soilph
2547,soilph
2548,soilph
2549,soilph
2550,soilph
2551,soilph
2552,soilph
2553,soilph
2554,soilph
2555,soilph
2556,soilph
2557,soilph
2558,soilph
2559,soilph
2560,soilph
2561,soilph
2562,soilph
2563,soilph
2564,claypct
2565,soilph
2566,soilph
2567,soilph
2568,soilph
2569,soilph
2570,soilph
2571,soilph
2572,soilph
2573,soilph
2574,soilph
2575,soilph
2576,bulkdens
2577,claypct
2578,soilcec
2579,claypct
2580,claypct
2581,claypct
2582,claypct
2583,claypct
2584,soilph
2585,soilph
2586,soilph
2587,bulkdens
2588,bulkdens
2589,temp_p3
2590,soilcec
2591,claypct
2592,bulkdens
2593,soilph
2594,soilph
2595,soilph
2596,soilph
2597,claypct
2598,claypct
2599,bulkdens
2600,temp_p2
2601,claypct
2602,bulkdens
2603,claypct
2604,bulkdens
2605,temp_p2
2606,precip_p2
2607,bulkdens
2608,bulkdens
2609,bulkdens
2610,bulkdens
2611,temp_p3
2612,temp_p3
2613,bulkdens
2614,bulkdens
2615,bulkdens
2616,bulkdens
2617,bulkdens
2618,precip_p2
2619,soilph
2620,soilph
2621,soilph
2622,soilph
2623,soilph
2624,soilph
2625,soilph
2626,soilph
2627,soilph
2628,soilph
2629,soilph
2630,soilph
2631,soilph
2632,soilph
2633,soilph
2634,soilph
2635,soilph
2636,soilph
2637,soilph
2638,soilph
2639,soilph
2640,soilph
2641,soilph
2642,soilph
2643,soilph
2644,soilph
2645,soilph
2646,soilph
2647,soilph
2648,soilph
2649,soilph
2650,soilph
2653,soilph
2654,soilph
2655,soilph
2656,soilph
2657,soilph
2658,soilph
2659,soilph
2660,soilph
2661,soilph
2662,soilph
2663,soilph
2664,soilph
2665,soilph
2666,soilph
2667,soilph
2668,soilph
2669,soilph
2670,soilph
2671,soilph
2672,soilph
2673,soilph
2674,soilph
2675,soilph
2676,soilph
2677,soilph
2678,soilph
2679,soilph
2680,soilph
2681,soilph
2682,soilph
2683,soilph
2684,soilph
2685,soilph
2686,temp_p1
2687,temp_p2
2688,bulkdens
2689,temp_p1
2690,soilph
2691,soilph
2692,soilph
2693,soilph
2694,soilph
2695,soilph
2696,soilph
2697,soilph
2698,soilph
2699,soilph
2700,soilph
2701,soilph
2702,soilph
2703,soilph
2704,soilph
2705,soilph
2706,soilph
2707,soilph
2708,soilph
2709,soilph
2710,bulkdens
2711,soilph
2712,soilph
2713,soilph
2714,soilph
2715,soilph
2716,soilph
2717,soilph
2718,soilph
2719,soilph
2720,soilph
2721,soilph
2722,soilph
2723,soilph
2724,soilph
2725,soilph
2726,soilph
2727,soilph
2728,soilph
2729,claypct
2730,soilph
2731,soilph
2732,soilph
2733,soilph
2734,soilph
2735,soilph
2736,soilph
2737,soilph
2738,soilph
2739,soilph
2740,soilph
2741,soilph
2742,soilph
2743,bulkdens
2744,bulkdens
2745,bulkdens
2746,bulkdens
2747,claypct
2748,claypct
2749,claypct
2750,claypct
2751,claypct
2752,claypct
2753,claypct
2754,claypct
2755,soilph
2756,soilph
2757,soilph
2758,soilph
2759,soilph
2760,temp_p3
2761,soilph
2762,soilph
2763,claypct
2764,claypct
2765,soilph
2766,temp_p1
2767,temp_p1
2768,soilph
2769,temp_p1
2770,bulkdens
2771,bulkdens
2772,claypct
2773,soilph
2774,elevm
2775,precip_p2
2776,soiln
2777,bulkdens
2778,bulkdens
2779,temp_p3
2780,temp_p3
2781,bulkdens
2782,bulkdens
2783,bulkdens
2784,bulkdens
2785,bulkdens
2786,bulkdens
2787,precip_p2
2788,soilph
2789,soilph
2790,bulkdens
2791,precip_p2
2792,soilph
2793,soilph
2794,soilph
2795,soilph
2796,soilph
2797,soilph
2798,soilph
2799,soilph
2800,soilph
2801,soilph
2802,soilph
2803,soilph
2804,soilph
2805,soilph
2806,soilph
2807,soilph
2808,soilph
2809,soilph
2810,soilph
2811,soilph
2812,soilph
2813,soilph
2814,soilph
2815,soilph
2816,soilph
2817,soilph
2818,soilph
2819,soilph
2820,soilph
2821,soilph
2822,soilph
2823,soilph
2824,soilph
2825,soilph
2826,soilph
2827,soilph
2828,soilph
2829,soilph
2830,soilph
2831,soilph
2832,soilph
2833,soilph
2834,soilph
2835,soilph
2836,soilph
2837,soilph
2838,soilph
2839,soilph
2840,soilph
2841,soilph
2842,soilph
2843,soilph
2844,soilph
2845,soilph
2846,soilph
2847,soilph
2848,soilph
2849,soilph
2850,bulkdens
2851,temp_p1
2852,temp_p1
2853,soilph
2854,temp_p1
2855,temp_p2
2856,bulkdens
2857,temp_p2
2858,soilph
2859,soilph
2860,soilph
2861,soilph
2862,soilph
2863,soilph
2864,soilph
2865,soilph
2866,soilph
2867,soilph
2868,soilph
2869,soilph
2870,soilph
2871,soilph
2872,soilph
2873,soilph
2874,soilph
2875,soilph
2876,soilph
2877,soilph
2878,soilph
2879,soilph
2880,soilph
2881,soilph
2882,soilph
2883,soilph
2884,soilph
2885,bulkdens
2886,soilph
2887,bulkdens
2888,soilph
2889,soilph
2890,soilph
2891,soilph
2892,soilph
2893,soilph
2894,soilph
2895,soilph
2896,soilph
2897,soilph
2898,soilph
2899,soilph
2900,soilph
2901,soilph
2902,soilph
2903,soilph
2904,soilph
2905,soilph
2906,soilph
2907,soilph
2908,bulkdens
2909,bulkdens
2910,bulkdens
2911,soilph
2912,claypct
2913,claypct
2914,soilcec
2915,soilcec
2916,claypct
2917,claypct
2918,claypct
2919,claypct
2920,claypct
2921,claypct
2922,claypct
2923,soilcec
2924,soilph
2925,soilph
2926,soilph
2927,soilph
2928,soilcec
2929,bulkdens
2930,soilcec
2931,bulkdens
2932,soilcec
2933,soilph
2934,soilph
2935,soilph
2936,temp_p2
2937,claypct
2938,claypct
2939,temp_p1
2940,claypct
2941,temp_p1
2942,temp_p2
2943,claypct
2944,elevm
2945,bulkdens
2946,precip_p2
2947,precip_p2
2948,bulkdens
2949,bulkdens
2950,bulkdens
2951,bulkdens
2952,bulkdens
2953,soilph
2954,soilph
2955,bulkdens
2956,precip_p1
2957,soilph
2958,precip_p2
2959,bulkdens
2960,soilph
2961,soilph
2962,soilph
2963,soilph
2964,soilph
2965,soilph
2966,soilph
2967,soilph
2968,soilph
2969,soilph
2970,soilph
2971,soilph
2972,soilph
2973,soilph
2974,soilph
2975,soilph
2976,soilph
2977,soilph
2978,soilph
2979,soilph
2980,soilph
2981,soilph
2982,soilph
2983,soilph
2984,soilph
2985,soilph
2986,soilph
2987,soilph
2988,soilph
2989,soilph
2990,soilph
2991,soilph
2992,soilph
2993,soilph
2994,soilph
2995,soilph
2996,soilph
2997,soilph
2998,soilph
2999,soilph
3000,soilph
3001,soilph
3002,soilph
3003,soilph
3004,soilph
3005,soilph
3006,soilph
3007,soilph
3008,soilph
3009,soilph
3010,soilph
3011,soilph
3012,soilph
3013,soilph
3014,soilph
3015,soilph
3016,temp_p1
3017,temp_p1
3018,temp_p1
3019,temp_p1
3020,soilph
3021,bulkdens
3022,soilph
3023,soilph
3024,bulkdens
3025,soilph
3026,soilph
3027,soilph
3028,soilph
3029,soilph
3030,soilph
3031,soilph
3032,soilph
3033,soilph
3034,soilph
3035,soilph
3036,soilph
3037,soilph
3038,soilph
3039,soilph
3040,soilph
3041,soilph
3042,soilph
3043,soilph
3044,soilph
3045,soilph
3046,soilph
3047,soilph
3048,soilph
3049,soilph
3050,bulkdens
3051,claypct
3052,bulkdens
3053,claypct
3054,soilph
3055,soilph
3056,soilph
3057,soilph
3058,soilph
3059,soilph
3060,soilph
3061,soilph
3062,soilph
3063,soilph
3064,soilph
3065,soilph
3066,soilph
3067,soilph
3068,bulkdens
3069,bulkdens
3070,soilph
3071,soilph
3072,claypct
3073,claypct
3074,claypct
3075,bulkdens
3076,bulkdens
3077,soilph
3078,soilph
3079,claypct
3080,bulkdens
3081,claypct
3082,claypct
3083,claypct
3084,soilph
3085,soilcec
3086,claypct
3087,bulkdens
3088,soilph
3089,soilph
3090,soilph
3091,bulkdens
3092,soilcec
3093,soilcec
3094,bulkdens
3095,soilph
3096,soilcec
3097,soilph
3098,soilph
3099,soilph
3100,temp_p2
3101,temp_p2
3102,claypct
3103,claypct
3104,claypct
3105,temp_p2
3106,claypct
3107,bulkdens
3108,soilcec
3109,elevm
3110,temp_p3
3111,elevm
3112,bulkdens
3113,precip_p2
3114,soilph
3115,soilph
3116,bulkdens
3117,bulkdens
3118,bulkdens
3119,soilph
3120,bulkdens
3121,bulkdens
3122,claypct
3123,precip_p2
3124,soilph
3125,soilph
3126,precip_p2
3127,precip_p2
3128,bulkdens
3129,soilph
3130,soilph
3131,soilph
3132,soilph
3133,soilph
3134,soilph
3135,soilph
3136,soilph
3137,soilph
3138,soilph
3139,soilph
3140,soilph
3141,soilph
3142,soilph
3143,soilph
3144,soilph
3145,soilph
3146,soilph
3147,soilph
3148,soilph
3149,soilph
3150,soilph
3151,soilph
3152,soilph
3153,soilph
3154,soilph
3155,soilph
3156,soilph
3157,soilph
3158,soilph
3159,soilph
3160,soilph
3161,soilph
3162,soilph
3163,soilph
3164,soilph
3165,soilph
3166,soilph
3167,soilph
3168,soilph
3169,soilph
3170,soilph
3171,soilph
3172,soilph
3173,soilph
3174,soilph
3175,soilph
3176,soilph
3177,soilph
3178,soilph
3179,soilph
3180,soilph
3181,soilph
3182,soilph
3183,temp_p2
3184,soilph
3185,temp_p1
3186,temp_p1
3187,temp_p1
3188,soilph
3189,bulkdens
3190,elevm
3191,soilph
3192,soilph
3193,soilph
3194,soilph
3195,soilph
3196,soilph
3197,soilph
3198,soilph
3199,soilph
3200,soilph
3201,soilph
3202,soilph
3203,soilph
3204,soilph
3205,soilph
3206,soilph
3207,soilph
3208,soilph
3209,soilph
3210,soilph
3211,soilph
3212,soilph
3213,soilph
3214,soilph
3215,soilph
3216,soilph
3217,soilph
3218,soilph
3219,claypct
3220,soilph
3221,claypct
3222,soilph
3223,soilph
3224,soilph
3225,soilph
3226,soilph
3227,soilph
3228,soilph
3229,soilph
3230,soilph
3231,soilph
3232,soilph
3233,soilph
3234,soilph
3235,soilph
3236,soilph
3237,soilph
3238,soilph
3239,soilph
3240,soilph
3241,soilph
3242,claypct
3243,claypct
3244,bulkdens
3245,claypct
3246,claypct
3247,claypct
3248,claypct
3249,soilcec
3250,claypct
3251,claypct
3252,bulkdens
3253,bulkdens
3254,claypct
3255,claypct
3256,soilph
3257,soilph
3258,soilph
3259,soilph
3260,soilcec
3261,bulkdens
3262,bulkdens
3263,soilph
3264,soilph
3265,soilph
3266,temp_p3
3267,bulkdens
3268,soilph
3269,soilph
3270,soilcec
3271,soilph
3272,soilph
3273,temp_p2
3274,temp_p2
3275,temp_p2
3276,soilph
3277,soilph
3278,soilph
3279,soilph
3280,bulkdens
3281,bulkdens
3282,bulkdens
3283,bulkdens
3284,bulkdens
3285,temp_p1
3286,claypct
3287,bulkdens
3288,temp_p1
3289,claypct
3290,soilph
3291,soilph
3292,soilph
3293,soilph
3294,bulkdens
3295,soilph
3296,soilph
3297,soilph
3298,soilph
3299,bulkdens
3300,bulkdens
3301,soilph
3302,bulkdens
3303,bulkdens
3304,bulkdens
3305,bulkdens
3306,soilph
3307,soilph
3308,soilph
3309,soilph
3310,soilph
3311,soilph
3312,soilph
3313,soilph
3314,soilph
3315,soilph
3316,soilph
3317,soilph
3318,soilph
3319,soilph
3320,soilph
3321,soilph
3322,soilph
3323,soilph
3324,soilph
3325,soilph
3326,soilph
3327,soilph
3328,soilph
3329,soilph
3330,soilph
3331,soilph
3332,soilph
3333,soilph
3334,soilph
3335,soilph
3336,soilph
3337,soilph
3338,soilph
3339,soilph
3340,soilph
3341,soilph
3342,soilph
3343,soilph
3344,soilph
3345,soilph
3346,soilph
3347,soilph
3348,soilph
3349,soilph
3350,soilph
3351,soilph
3352,soilph
3353,soilph
3354,soilph
3355,soilph
3356,soilph
3357,temp_p1
3358,temp_p1
3359,soilph
3360,soilph
3361,temp_p2
3362,soilph
3363,soilph
3364,soilph
3365,soilph
3366,soilph
3367,soilph
3368,soilph
3369,soilph
3370,soilph
3371,soilph
3372,soilph
3373,soilph
3374,soilph
3375,soilph
3376,soilph
3377,soilph
3378,soilph
3379,soilph
3380,soilph
3381,soilph
3382,soilph
3383,soilph
3384,soilph
3385,soilph
3386,soilph
3387,soilph
3388,soilph
3389,soilph
3390,soilph
3391,soilph
3392,soilph
3393,soilph
3394,soilph
3395,soilph
3396,soilph
3397,soilph
3398,soilph
3399,soilph
3400,soilph
3401,soilph
3402,soilph
3403,soilph
3404,soilph
3405,soilph
3406,soilph
3407,soilph
3408,soilph
3409,soilph
3410,soilph
3411,soilph
3412,soilph
3413,soilcec
3414,claypct
3415,claypct
3416,claypct
3417,soilph
3418,bulkdens
3419,claypct
3420,soilph
3421,soilph
3422,soilph
3423,soilph
3424,soilph
3425,claypct
3426,claypct
3427,claypct
3428,bulkdens
3429,bulkdens
3430,soilph
3431,soilph
3432,temp_p3
3433,soilph
3434,soilph
3435,temp_p3
3436,bulkdens
3437,bulkdens
3438,soilph
3439,claypct
3440,soilph
3441,claypct
3442,soilph
3443,soilph
3444,soilph
3445,soilph
3446,soilph
3447,soilph
3448,soilph
3449,soilph
3450,soilph
3451,bulkdens
3452,claypct
3453,temp_p1
3454,temp_p1
3455,temp_p2
3456,temp_p2
3457,temp_p3
3458,soilcec
3459,bulkdens
3460,bulkdens
3461,bulkdens
3462,claypct
3463,claypct
3464,temp_p1
3465,soilph
3466,soilph
3467,soilph
3468,bulkdens
3469,bulkdens
3470,temp_p3
3471,soilph
3472,soilph
3473,bulkdens
3474,bulkdens
3475,temp_p1
3476,precip_p2
3477,precip_p2
3478,bulkdens
3479,bulkdens
3480,bulkdens
3481,soilph
